id	figure_type	image_path	width	height
LaTeXDiagramPipeline_astronomy_0-5	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_0-5.png	1629	1477
GraphvizDiagramPipeline_Astronomy_Diagram_8-46	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-46.png	2560	1190
MermaidDiagramPipeline_astronomy_2-102	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-102.png	1204	378
GraphvizDiagramPipeline_Astronomy_Diagram_9-7	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-7.png	2560	778
GraphvizDiagramPipeline_Astronomy_Diagram_9-36	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-36.png	3600	874
GraphvizDiagramPipeline_astronomy_2-48	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-48.png	2560	832
GraphvizDiagramPipeline_astronomy_1-77	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-77.png	2560	1295
GraphvizDiagramPipeline_Astronomy_Diagram_9-8	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-8.png	3600	936
GraphvizDiagramPipeline_Astronomy_Diagram_8-124	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-124.png	3600	895
GraphvizDiagramPipeline_Astronomy_Diagram_8-123	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-123.png	3600	795
MermaidDiagramPipeline_astronomy_2-140	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-140.png	1568	398
LaTeXDiagramPipeline_astronomy_1-65	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-65.png	1229	908
GraphvizDiagramPipeline_Astronomy_Diagram_9-35	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-35.png	2010	1440
MermaidDiagramPipeline_astronomy_1-108	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-108.png	1568	334
MermaidDiagramPipeline_astronomy_1-22	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-22.png	1568	1056
LaTeXDiagramPipeline_astronomy_2-127	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-127.png	1549	1037
GraphvizDiagramPipeline_astronomy_1-128	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-128.png	2560	1038
GraphvizDiagramPipeline_Astronomy_Diagram_8-64	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-64.png	1152	399
LaTeXDiagramPipeline_astronomy_2-140	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-140.png	1487	764
GraphvizDiagramPipeline_astronomy_2-37	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-37.png	1969	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-63	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-63.png	1154	1440
MermaidDiagramPipeline_astronomy_2-163	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-163.png	572	1912
MermaidDiagramPipeline_astronomy_2-137	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-137.png	2352	507
GraphvizDiagramPipeline_Astronomy_Diagram_8-54	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-54.png	1305	2400
GraphvizDiagramPipeline_Astronomy_Diagram_9-50	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-50.png	1016	2400
LaTeXDiagramPipeline_astronomy_2-122	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-122.png	1543	1530
GraphvizDiagramPipeline_Astronomy_Diagram_8-88	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-88.png	3600	843
LaTeXDiagramPipeline_astronomy_2-7	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-7.png	2170	1015
GraphvizDiagramPipeline_astronomy_2-80	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-80.png	1070	1440
GraphvizDiagramPipeline_Astronomy_Diagram_8-69	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-69.png	2560	1173
GraphvizDiagramPipeline_astronomy_2-13	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-13.png	1215	2400
LaTeXDiagramPipeline_astronomy_2-66	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-66.png	1047	1127
LaTeXDiagramPipeline_astronomy_2-32	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-32.png	1098	1169
GraphvizDiagramPipeline_astronomy_0-4	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_0-4.png	1067	2400
GraphvizDiagramPipeline_astronomy_1-141	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-141.png	1152	685
GraphvizDiagramPipeline_astronomy_2-67	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-67.png	2397	1440
MermaidDiagramPipeline_astronomy_2-8	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-8.png	1902	1353
MermaidDiagramPipeline_astronomy_2-107	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-107.png	2242	1256
MermaidDiagramPipeline_astronomy_1-62	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-62.png	1568	488
GraphvizDiagramPipeline_Astronomy_Diagram_9-97	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-97.png	3600	958
GraphvizDiagramPipeline_astronomy_1-96	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-96.png	1566	1440
GraphvizDiagramPipeline_astronomy_2-81	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-81.png	1356	1440
GraphvizDiagramPipeline_astronomy_1-62	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-62.png	2560	1239
GraphvizDiagramPipeline_Astronomy_Diagram_8-103	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-103.png	837	2400
GraphvizDiagramPipeline_Astronomy_Diagram_8-10	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-10.png	2476	1440
MermaidDiagramPipeline_astronomy_2-65	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-65.png	1149	2292
GraphvizDiagramPipeline_astronomy_2-110	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-110.png	2560	834
GraphvizDiagramPipeline_astronomy_0-0	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_0-0.png	2560	867
GraphvizDiagramPipeline_astronomy_2-27	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-27.png	2429	1440
MermaidDiagramPipeline_astronomy_2-80	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-80.png	1568	616
GraphvizDiagramPipeline_Astronomy_Diagram_8-44	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-44.png	1152	435
GraphvizDiagramPipeline_astronomy_2-100	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-100.png	2164	1440
LaTeXDiagramPipeline_astronomy_2-128	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-128.png	1464	1440
LaTeXDiagramPipeline_astronomy_1-129	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-129.png	1831	923
GraphvizDiagramPipeline_astronomy_2-7	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-7.png	2314	1440
MermaidDiagramPipeline_astronomy_2-20	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-20.png	1568	628
GraphvizDiagramPipeline_Astronomy_Diagram_8-21	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-21.png	980	1440
LaTeXDiagramPipeline_astronomy_1-73	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-73.png	1835	1195
MermaidDiagramPipeline_astronomy_2-9	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-9.png	2068	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-77	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-77.png	3600	818
LaTeXDiagramPipeline_astronomy_1-85	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-85.png	1338	911
LaTeXDiagramPipeline_astronomy_2-4	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-4.png	1651	1116
MermaidDiagramPipeline_astronomy_1-45	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-45.png	848	796
GraphvizDiagramPipeline_astronomy_2-26	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-26.png	3600	903
GraphvizDiagramPipeline_Astronomy_Diagram_9-16	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-16.png	2032	1440
MermaidDiagramPipeline_astronomy_2-84	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-84.png	1464	796
GraphvizDiagramPipeline_astronomy_2-16	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-16.png	2400	1340
MermaidDiagramPipeline_astronomy_1-160	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-160.png	2340	744
GraphvizDiagramPipeline_astronomy_2-145	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-145.png	2560	1193
MermaidDiagramPipeline_astronomy_1-122	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-122.png	1432	340
GraphvizDiagramPipeline_Astronomy_Diagram_9-133	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-133.png	2560	1385
LaTeXDiagramPipeline_astronomy_2-107	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-107.png	1139	1094
MermaidDiagramPipeline_astronomy_1-102	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-102.png	1313	1440
MermaidDiagramPipeline_astronomy_1-116	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-116.png	822	618
GraphvizDiagramPipeline_astronomy_2-128	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-128.png	1465	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-39	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-39.png	369	768
GraphvizDiagramPipeline_astronomy_1-72	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-72.png	2719	1272
MermaidDiagramPipeline_astronomy_2-144	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-144.png	1568	712
LaTeXDiagramPipeline_astronomy_2-14	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-14.png	1894	855
MermaidDiagramPipeline_astronomy_1-27	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-27.png	1214	740
GraphvizDiagramPipeline_Astronomy_Diagram_9-55	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-55.png	3600	869
GraphvizDiagramPipeline_Astronomy_Diagram_9-156	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-156.png	2560	1220
MermaidDiagramPipeline_astronomy_1-117	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-117.png	906	2736
GraphvizDiagramPipeline_Astronomy_Diagram_9-17	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-17.png	888	2400
GraphvizDiagramPipeline_Astronomy_Diagram_8-128	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-128.png	2560	804
GraphvizDiagramPipeline_Astronomy_Diagram_8-23	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-23.png	1883	1440
GraphvizDiagramPipeline_astronomy_0-5	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_0-5.png	1552	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-110	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-110.png	1096	1440
MermaidDiagramPipeline_astronomy_2-108	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-108.png	915	2310
MermaidDiagramPipeline_astronomy_2-0	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-0.png	2352	657
MermaidDiagramPipeline_astronomy_2-118	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-118.png	962	1100
LaTeXDiagramPipeline_astronomy_1-124	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-124.png	1357	851
GraphvizDiagramPipeline_Astronomy_Diagram_8-154	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-154.png	409	768
GraphvizDiagramPipeline_astronomy_2-95	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-95.png	2316	1440
LaTeXDiagramPipeline_astronomy_2-98	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-98.png	1573	725
GraphvizDiagramPipeline_astronomy_2-77	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-77.png	1490	1440
GraphvizDiagramPipeline_astronomy_1-133	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-133.png	1905	1440
LaTeXDiagramPipeline_astronomy_2-73	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-73.png	1746	926
LaTeXDiagramPipeline_astronomy_1-141	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-141.png	1308	1176
GraphvizDiagramPipeline_astronomy_1-31	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-31.png	1028	1440
MermaidDiagramPipeline_astronomy_1-57	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-57.png	1772	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-15	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-15.png	3600	751
GraphvizDiagramPipeline_Astronomy_Diagram_8-47	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-47.png	2560	1352
LaTeXDiagramPipeline_astronomy_2-116	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-116.png	1544	916
MermaidDiagramPipeline_astronomy_2-34	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-34.png	1568	1094
GraphvizDiagramPipeline_Astronomy_Diagram_8-26	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-26.png	2560	889
MermaidDiagramPipeline_astronomy_2-49	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-49.png	1556	492
GraphvizDiagramPipeline_Astronomy_Diagram_9-40	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-40.png	2560	1096
MermaidDiagramPipeline_astronomy_2-14	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-14.png	711	2725
GraphvizDiagramPipeline_Astronomy_Diagram_8-153	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-153.png	554	1440
GraphvizDiagramPipeline_astronomy_2-126	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-126.png	2560	1024
GraphvizDiagramPipeline_astronomy_1-137	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-137.png	1241	1440
MermaidDiagramPipeline_astronomy_2-58	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-58.png	774	748
MermaidDiagramPipeline_astronomy_2-50	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-50.png	909	2403
GraphvizDiagramPipeline_astronomy_1-63	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-63.png	2560	896
LaTeXDiagramPipeline_astronomy_2-38	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-38.png	2285	1428
GraphvizDiagramPipeline_astronomy_2-55	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-55.png	1189	1440
LaTeXDiagramPipeline_astronomy_2-41	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-41.png	1710	1154
GraphvizDiagramPipeline_Astronomy_Diagram_8-25	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-25.png	1963	1440
MermaidDiagramPipeline_astronomy_1-97	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-97.png	952	1230
GraphvizDiagramPipeline_astronomy_1-145	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-145.png	2560	964
GraphvizDiagramPipeline_astronomy_1-4	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-4.png	3500	902
MermaidDiagramPipeline_astronomy_2-94	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-94.png	1568	624
MermaidDiagramPipeline_astronomy_2-161	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-161.png	1470	970
LaTeXDiagramPipeline_astronomy_1-94	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-94.png	2122	1445
LaTeXDiagramPipeline_astronomy_1-69	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-69.png	1514	2115
MermaidDiagramPipeline_astronomy_1-26	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-26.png	2352	984
MermaidDiagramPipeline_astronomy_1-61	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-61.png	1188	1100
GraphvizDiagramPipeline_astronomy_0-3	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_0-3.png	2560	1062
MermaidDiagramPipeline_astronomy_2-113	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-113.png	1029	1440
MermaidDiagramPipeline_astronomy_1-81	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-81.png	2343	816
MermaidDiagramPipeline_astronomy_1-162	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-162.png	2352	582
MermaidDiagramPipeline_astronomy_2-54	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-54.png	2348	1239
MermaidDiagramPipeline_astronomy_1-21	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-21.png	882	1100
LaTeXDiagramPipeline_astronomy_1-111	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-111.png	1630	827
LaTeXDiagramPipeline_astronomy_1-105	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-105.png	2293	1241
MermaidDiagramPipeline_astronomy_1-71	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-71.png	1568	474
LaTeXDiagramPipeline_astronomy_1-23	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-23.png	1686	1085
GraphvizDiagramPipeline_Astronomy_Diagram_8-20	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-20.png	2560	1141
GraphvizDiagramPipeline_Astronomy_Diagram_9-0	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-0.png	3600	731
GraphvizDiagramPipeline_Astronomy_Diagram_9-105	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-105.png	3600	746
GraphvizDiagramPipeline_astronomy_2-29	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-29.png	1803	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-48	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-48.png	2400	1282
GraphvizDiagramPipeline_astronomy_1-54	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-54.png	2560	1175
GraphvizDiagramPipeline_Astronomy_Diagram_8-114	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-114.png	2560	1415
GraphvizDiagramPipeline_astronomy_1-67	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-67.png	3600	913
GraphvizDiagramPipeline_astronomy_1-79	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-79.png	1309	1440
GraphvizDiagramPipeline_astronomy_1-83	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-83.png	2560	829
LaTeXDiagramPipeline_astronomy_2-137	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-137.png	1816	1039
GraphvizDiagramPipeline_astronomy_1-33	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-33.png	1381	1440
GraphvizDiagramPipeline_astronomy_2-8	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-8.png	1942	1621
LaTeXDiagramPipeline_astronomy_1-55	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-55.png	1327	1024
LaTeXDiagramPipeline_astronomy_2-100	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-100.png	2083	1283
MermaidDiagramPipeline_astronomy_0-5	Astronomy Diagram	MermaidDiagramPipeline_astronomy_0-5.png	1568	606
MermaidDiagramPipeline_astronomy_1-6	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-6.png	2352	1128
LaTeXDiagramPipeline_astronomy_1-96	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-96.png	1228	1771
MermaidDiagramPipeline_astronomy_2-19	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-19.png	1626	2202
GraphvizDiagramPipeline_Astronomy_Diagram_9-109	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-109.png	2560	1138
LaTeXDiagramPipeline_astronomy_2-83	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-83.png	1382	716
GraphvizDiagramPipeline_Astronomy_Diagram_9-144	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-144.png	1152	393
GraphvizDiagramPipeline_Astronomy_Diagram_9-33	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-33.png	2560	819
GraphvizDiagramPipeline_Astronomy_Diagram_9-149	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-149.png	3600	822
GraphvizDiagramPipeline_Astronomy_Diagram_9-130	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-130.png	1209	2400
LaTeXDiagramPipeline_astronomy_1-0	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-0.png	1498	2437
GraphvizDiagramPipeline_Astronomy_Diagram_9-99	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-99.png	3600	944
GraphvizDiagramPipeline_astronomy_1-92	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-92.png	979	1440
MermaidDiagramPipeline_astronomy_2-100	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-100.png	2352	1341
GraphvizDiagramPipeline_Astronomy_Diagram_8-149	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-149.png	1152	233
MermaidDiagramPipeline_astronomy_1-111	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-111.png	912	2345
LaTeXDiagramPipeline_astronomy_2-161	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-161.png	2630	1072
GraphvizDiagramPipeline_Astronomy_Diagram_8-73	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-73.png	723	2400
MermaidDiagramPipeline_astronomy_1-153	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-153.png	2106	1440
GraphvizDiagramPipeline_astronomy_1-7	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-7.png	2459	1346
GraphvizDiagramPipeline_astronomy_2-83	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-83.png	2560	795
LaTeXDiagramPipeline_astronomy_2-9	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-9.png	2319	859
GraphvizDiagramPipeline_astronomy_2-125	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-125.png	2560	1178
GraphvizDiagramPipeline_astronomy_2-99	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_2-99.png	2428	1440
GraphvizDiagramPipeline_Astronomy_Diagram_9-14	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-14.png	726	3600
LaTeXDiagramPipeline_astronomy_2-92	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-92.png	937	1425
GraphvizDiagramPipeline_Astronomy_Diagram_9-153	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_9-153.png	2072	1440
LaTeXDiagramPipeline_astronomy_1-39	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-39.png	1557	1117
MermaidDiagramPipeline_astronomy_2-35	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-35.png	2026	1394
MermaidDiagramPipeline_astronomy_1-18	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-18.png	1064	1120
GraphvizDiagramPipeline_astronomy_1-57	Astronomy Diagram	GraphvizDiagramPipeline_astronomy_1-57.png	1543	858
LaTeXDiagramPipeline_astronomy_1-70	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-70.png	2368	1336
MermaidDiagramPipeline_astronomy_2-95	Astronomy Diagram	MermaidDiagramPipeline_astronomy_2-95.png	1568	864
LaTeXDiagramPipeline_astronomy_1-110	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_1-110.png	2339	614
MermaidDiagramPipeline_astronomy_1-99	Astronomy Diagram	MermaidDiagramPipeline_astronomy_1-99.png	1299	1374
GraphvizDiagramPipeline_Astronomy_Diagram_8-19	Astronomy Diagram	GraphvizDiagramPipeline_Astronomy_Diagram_8-19.png	1152	377
LaTeXDiagramPipeline_astronomy_2-68	Astronomy Diagram	LaTeXDiagramPipeline_astronomy_2-68.png	1734	858
